Names,frequency
shunnar,1
shakirra,1
shakur,1
shakyra,1
shamara,1
shamari,1
shamaria,1
shaquell,1
shaquile,1
shaquill,1
shaquille,1
sharad,1
sharda,1
shardae,1
sharday,1
shareef,1
sharif,1
shatara,1
sherica,1
sherika,1
shihab,1
shula,1
lila,1
leyna,1
abbas,1
cantara,1
boulus,1
boutros,1
bushra,1
butrus,1
cairo,1
cala,1
calie,1
calla,1
callie,1
cally,1
carim,1
derifa,1
casilda,1
casildo,1
celmira,1
cemal,1
centola,1
chakir,1
clemira,1
coman,1
dabir,1
daoud,1
borak,1
bilal,1
bibi,1
benincasa,1
asiya,1
asma,1
aswad,1
atif,1
atiya,1
atocha,1
ayub,1
aza,1
azahar,1
azeem,1
azhar,1
azia,1
azucena,1
babesne,1
babu,1
badia,1
bahir,1
ban,1
barbada,1
basam,1
batoul,1
dekel,1
dunia,1
ashya,1
haddad,1
gadi,1
gamal,1
gamila,1
ghada,1
ghazi,1
gilad,1
guadalupe,1
habib,1
habiba,1
habid,1
hadeel,1
emani,1
hadi,1
hadil,1
hafsa,1
haidar,1
haider,1
hakeem,1
hakim,1
halim,1
halima,1
halimah,1
firas,1
ferran,1
fayruz,1
fatme,1
emir,1
fadi,1
fadil,1
fadila,1
faisal,1
faiza,1
faizah,1
fakhir,1
fakih,1
faraz,1
farid,1
farida,1
fariha,1
faris,1
farug,1
fatema,1
fath,1
fatim,1
fatimah,1
fatin,1
fatma,1
asif,1
ashraf,1
hamed,1
akilah,1
ahlam,1
ahmad,1
ahsan,1
aiesha,1
aisha,1
aishia,1
akbar,1
akhil,1
akil,1
akila,1
akili,1
ali,1
akram,1
alaa,1
aladdin,1
alam,1
alea,1
aleah,1
aleaha,1
aleea,1
aleia,1
aleigha,1
aharon,1
afra,1
afina,1
aerin,1
abbud,1
abd-el-kader,1
abdirahman,1
abdul,1
abdulaziz,1
abdullah,1
abdullahi,1
abdulmalik,1
abdulrahman,1
abelarda,1
abia,1
abida,1
adara,1
adelmira,1
aden,1
adham,1
adhara,1
adil,1
adnan,1
adolfa,1
adra,1
alem,1
alim,1
ashia,1
antwone,1
anisa,1
anisah,1
annisa,1
annissa,1
antwain,1
antwan,1
antwane,1
antwaun,1
antwoine,1
antwon,1
anwar,1
alima,1
arafat,1
aram,1
araya,1
aretas,1
arif,1
arnina,1
aryn,1
asad,1
asadel,1
asha,1
ammar,1
amirah,1
amira,1
amir,1
aliye,1
alladin,1
alma,1
almanzor,1
almeda,1
altair,1
alzena,1
amal,1
aman,1
amani,1
amapola,1
amar,1
amare,1
amari,1
amarion,1
ameen,1
ameena,1
ameera,1
amin,1
amina,1
aminah,1
hamal,1
hamid,1
leyla,1
kalla,1
kaleigh,1
kalen,1
kaley,1
kalid,1
kalie,1
kalil,1
kalila,1
kalin,1
kaliq,1
kaliyah,1
kalley,1
karimah,1
kaly,1
kamal,1
kamel,1
kamil,1
kardal,1
kareem,1
kareema,1
karida,1
karif,1
karim,1
kalei,1
kalee,1
kaled,1
kale,1
jinan,1
jumah,1
kadar,1
kadeejah,1
kadeem,1
kadeija,1
kadeja,1
kadejah,1
kaden,1
kadija,1
kadijah,1
kadin,1
kadir,1
kadyn,1
kaeden,1
kaela,1
kahla,1
kahlil,1
kairo,1
kala,1
kalah,1
karima,1
kaseem,1
jibril,1
lamis,1
khallid,1
khayla,1
khayru,1
khoury,1
kismet,1
labib,1
laela,1
laila,1
lais,1
lakia,1
lamya,1
kasib,1
lateefah,1
latif,1
latifah,1
lattef,1
layla,1
leena,1
leilah,1
lela,1
lelia,1
letifa,1
khaliyah,1
khaliq,1
khalilah,1
khalil,1
kasim,1
kateb,1
kayden,1
kaylah,1
kaylia,1
keila,1
keilah,1
kela,1
ketifa,1
keyla,1
khadeeja,1
khadeja,1
khadejah,1
khadija,1
khadijah,1
khaldun,1
khaled,1
khalia,1
khaliah,1
khalid,1
khalida,1
jimell,1
jessenia,1
hamza,1
imran,1
husam,1
hussain,1
hussein,1
hussien,1
ibrahim,1
idris,1
imad,1
iman,1
imani,1
imoni,1
indalecio,1
jabril,1
indamira,1
indemira,1
infan,1
isa,1
isam,1
ishaq,1
islam,1
ismail,1
jaafar,1
jabbar,1
huda,1
hud,1
hoda,1
hilal,1
hamzah,1
hana,1
hanah,1
hanan,1
hanbal,1
haneen,1
hanifa,1
harb,1
harith,1
haroon,1
haroun,1
hasaan,1
hasan,1
hashim,1
hassan,1
hatim,1
haya,1
hayat,1
hayfa,1
hiba,1
hibah,1
jabir,1
jahmal,1
jesenia,1
jena,1
janna,1
jarita,1
jarmal,1
jarnila,1
jawad,1
jawhar,1
jazmin,1
jemal,1
jemel,1
jemila,1
jenae,1
jakeem,1
jenay,1
jenaya,1
jennah,1
jeric,1
jericho,1
jerick,1
jerico,1
jermal,1
jermel,1
jermell,1
janaye,1
janaya,1
janay,1
janan,1
jala,1
jalila,1
jalisat,1
jaliyah,1
jamaal,1
jamahl,1
jamaine,1
jamal,1
jamale,1
jamall,1
jamaul,1
jameel,1
jamel,1
jamelia,1
jamell,1
jamil,1
jamila,1
jamilah,1
jamilia,1
jamilla,1
jamillah,1
zurisaday,1
